cd_nuts2,cd_nuts3,cd_commune,tx_commune_fr,tx_commune_nl,cd_arr,tx_arr_fr,tx_arr_nl,cd_arr_2digit,cd_province,tx_prov_fr,tx_prov_nl,cd_region,tx_region_fr,tx_region_nl,nis_version,cd_nuts_lau,cd_nuts1,cd_nuts0,cd_arr_internal,cd_nuts3_2027,cd_nuts2_2027,cd_nuts1_2027,cd_nuts0_2027
BE25,BE256,36011,Lichtervelde,Lichtervelde,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36011,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE256,36012,Moorslede,Moorslede,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36012,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE256,36015,Roulers,Roeselare,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36015,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE256,36019,Staden,Staden,36000,Arrondissement de Roulers,Arrondissement Roeselare,36,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,36019,BE2,BE,36,BE256,BE25,BE2,BE
BE25,BE257,37002,Dentergem,Dentergem,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37002,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37007,Meulebeke,Meulebeke,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37007,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37010,Oostrozebeke,Oostrozebeke,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37010,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37011,Pittem,Pittem,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37011,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37012,Ruiselede,Ruiselede,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37012,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37015,Tielt,Tielt,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37015,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37017,Wielsbeke,Wielsbeke,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37017,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37018,Wingene,Wingene,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37018,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE257,37020,Ardooie,Ardooie,37000,Arrondissement de Tielt,Arrondissement Tielt,37,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,37020,BE2,BE,37,BE257,BE25,BE2,BE
BE25,BE258,38002,Alveringem,Alveringem,38000,Arrondissement de Furnes,Arrondissement Veurne,38,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,38002,BE2,BE,38,BE258,BE25,BE2,BE
BE25,BE258,38008,La Panne,De Panne,38000,Arrondissement de Furnes,Arrondissement Veurne,38,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,38008,BE2,BE,38,BE258,BE25,BE2,BE
BE25,BE258,38014,Koksijde,Koksijde,38000,Arrondissement de Furnes,Arrondissement Veurne,38,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,38014,BE2,BE,38,BE258,BE25,BE2,BE
BE25,BE258,38016,Nieuport,Nieuwpoort,38000,Arrondissement de Furnes,Arrondissement Veurne,38,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,38016,BE2,BE,38,BE258,BE25,BE2,BE
BE25,BE258,38025,Furnes,Veurne,38000,Arrondissement de Furnes,Arrondissement Veurne,38,30000,Province de Flandre Occidentale,Provincie West-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,2019,38025,BE2,BE,38,BE258,BE25,BE2,BE
BE31,BE310,25005,Beauvechain,Bevekom,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25005,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25014,Braine-l'Alleud,Eigenbrakel,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25014,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25015,Braine-le-Château,Kasteelbrakel,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25015,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25018,Chaumont-Gistoux,Chaumont-Gistoux,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25018,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25023,Court-Saint-Etienne,Court-Saint-Etienne,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25023,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25031,Genappe,Genepien,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25031,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25037,Grez-Doiceau,Graven,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25037,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25043,Incourt,Incourt,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25043,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25044,Ittre,Itter,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25044,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25048,Jodoigne,Geldenaken,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25048,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25050,La Hulpe,Terhulpen,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25050,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25068,Mont-Saint-Guibert,Mont-Saint-Guibert,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25068,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25072,Nivelles,Nijvel,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25072,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25084,Perwez,Perwijs,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25084,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25091,Rixensart,Rixensart,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25091,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25105,Tubize,Tubeke,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25105,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25107,Villers-la-Ville,Villers-la-Ville,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25107,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25110,Waterloo,Waterloo,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25110,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25112,Wavre,Waver,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25112,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25117,Chastre,Chastre,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25117,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25118,Hélécine,Hélécine,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25118,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25119,Lasne,Lasne,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25119,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25120,Orp-Jauche,Orp-Jauche,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25120,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25121,Ottignies-Louvain-la-Neuve,Ottignies-Louvain-la-Neuve,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25121,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25122,Ramillies,Ramillies,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25122,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25123,Rebecq,Rebecq,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25123,BE3,BE,25,BE310,BE31,BE3,BE
BE31,BE310,25124,Walhain,Walhain,25000,Arrondissement de Nivelles,Arrondissement Nijvel,25,20000,,,,,,2019,25124,BE3,BE,25,BE310,BE31,BE3,BE
BE32,BE323,53014,Boussu,Boussu,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53014,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53020,Dour,Dour,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53020,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53028,Frameries,Frameries,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53028,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53039,Hensies,Hensies,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53039,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53044,Jurbise,Jurbeke,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53044,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53046,Lens,Lens,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53046,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53053,Mons,Bergen,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53053,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53065,Quaregnon,Quaregnon,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53065,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53068,Quiévrain,Quiévrain,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53068,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53070,Saint-Ghislain,Saint-Ghislain,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53070,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53082,Colfontaine,Colfontaine,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53082,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53083,Honnelles,Honnelles,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53083,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE323,53084,Quévy,Quévy,53000,Arrondissement de Mons,Arrondissement Bergen,53,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,53084,BE3,BE,53,BE323,BE32,BE3,BE
BE32,BE328,57003,Antoing,Antoing,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57003,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57018,Celles,Celles,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57018,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57027,Estaimpuis,Estaimpuis,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57027,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57062,Pecq,Pecq,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57062,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57064,Péruwelz,Péruwelz,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57064,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57072,Rumes,Rumes,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57072,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57081,Tournai,Doornik,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57081,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57093,Brunehaut,Brunehaut,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57093,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57094,Leuze-en-Hainaut,Leuze-en-Hainaut,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57094,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57095,Mont-de-l'Enclus,Mont-de-l'Enclus,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57095,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57096,Mouscron,Moeskroen,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57096,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE328,57097,Comines-Warneton,Komen-Waasten,57000,Arrondissement de Tournai-Mouscron,Arrondissement Doornik-Moeskroen,57,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,57097,BE3,BE,57,BE328,BE32,BE3,BE
BE32,BE329,58001,La Louvière,La Louvière,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,58001,BE3,BE,58,BE329,BE32,BE3,BE
BE32,BE329,58002,Binche,Binche,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,58002,BE3,BE,58,BE329,BE32,BE3,BE
BE32,BE329,58003,Estinnes,Estinnes,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,58003,BE3,BE,58,BE329,BE32,BE3,BE
BE32,BE329,58004,Morlanwelz,Morlanwelz,58000,Arrondissement de La Louvière,Arrondissement La Louvière,58,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,58004,BE3,BE,58,BE329,BE32,BE3,BE
BE32,BE32A,51004,Ath,Aat,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51004,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51008,Beloeil,Beloeil,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51008,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51009,Bernissart,Bernissart,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51009,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51012,Brugelette,Brugelette,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51012,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51014,Chièvres,Chièvres,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51014,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51017,Ellezelles,Elzele,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51017,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51019,Flobecq,Vloesberg,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51019,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51065,Frasnes-lez-Anvaing,Frasnes-lez-Anvaing,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51065,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51067,Enghien,Edingen,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51067,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51068,Silly,Opzullik,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51068,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32A,51069,Lessines,Lessen,51000,Arrondissement d'Ath,Arrondissement Aat,51,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,51069,BE3,BE,51,BE32A,BE32,BE3,BE
BE32,BE32B,52010,Chapelle-lez-Herlaimont,Chapelle-lez-Herlaimont,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52010,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52011,Charleroi,Charleroi,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52011,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52012,Châtelet,Châtelet,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52012,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52015,Courcelles,Courcelles,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52015,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52018,Farciennes,Farciennes,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52018,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52021,Fleurus,Fleurus,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52021,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52022,Fontaine-l'Evêque,Fontaine-l'Evêque,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52022,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52025,Gerpinnes,Gerpinnes,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52025,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52048,Montigny-le-Tilleul,Montigny-le-Tilleul,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52048,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52055,Pont-à-Celles,Pont-à-Celles,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52055,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52074,Aiseau-Presles,Aiseau-Presles,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52074,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32B,52075,Les Bons Villers,Les Bons Villers,52000,Arrondissement de Charleroi,Arrondissement Charleroi,52,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,52075,BE3,BE,52,BE32B,BE32,BE3,BE
BE32,BE32C,55004,Braine-le-Comte,'s Gravenbrakel,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,55004,BE3,BE,55,BE32C,BE32,BE3,BE
BE32,BE32C,55035,Le Roeulx,Le Roeulx,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,55035,BE3,BE,55,BE32C,BE32,BE3,BE
BE32,BE32C,55040,Soignies,Zinnik,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,55040,BE3,BE,55,BE32C,BE32,BE3,BE
BE32,BE32C,55050,Ecaussinnes,Ecaussinnes,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,55050,BE3,BE,55,BE32C,BE32,BE3,BE
BE32,BE32C,55085,Seneffe,Seneffe,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,55085,BE3,BE,55,BE32C,BE32,BE3,BE
BE32,BE32C,55086,Manage,Manage,55000,Arrondissement de Soignies,Arrondissement Zinnik,55,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,55086,BE3,BE,55,BE32C,BE32,BE3,BE
BE32,BE32D,56001,Anderlues,Anderlues,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,56001,BE3,BE,56,BE32D,BE32,BE3,BE
BE32,BE32D,56005,Beaumont,Beaumont,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,56005,BE3,BE,56,BE32D,BE32,BE3,BE
BE32,BE32D,56016,Chimay,Chimay,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,56016,BE3,BE,56,BE32D,BE32,BE3,BE
BE32,BE32D,56022,Erquelinnes,Erquelinnes,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,56022,BE3,BE,56,BE32D,BE32,BE3,BE
BE32,BE32D,56029,Froidchapelle,Froidchapelle,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,56029,BE3,BE,56,BE32D,BE32,BE3,BE
BE32,BE32D,56044,Lobbes,Lobbes,56000,Arrondissement de Thuin,Arrondissement Thuin,56,50000,Province du Hainaut,Provincie Henegouwen,3000,RÉGION WALLONNE,WAALS GEWEST,2019,56044,BE3,BE,56,BE32D,BE32,BE3,BE
